geo,treatment_status,test_period,date,sales,cost
55,treatment,pre_test,2015-01-11,59.28,0
55,treatment,pre_test,2015-01-12,208.47,0
55,treatment,pre_test,2015-01-13,94.76,0
55,treatment,pre_test,2015-01-14,165.38,0
55,treatment,pre_test,2015-01-15,110.79,0
55,treatment,pre_test,2015-01-16,121.43,0
55,treatment,pre_test,2015-01-17,106.75,0
55,treatment,pre_test,2015-01-18,61.29,0
55,treatment,pre_test,2015-01-19,128.29,0
55,treatment,pre_test,2015-01-20,154.66,0
55,treatment,pre_test,2015-01-21,150.21,0
55,treatment,pre_test,2015-01-22,135.29,0
55,treatment,pre_test,2015-01-23,172.5,0
55,treatment,pre_test,2015-01-24,47.26,0
55,treatment,pre_test,2015-01-25,89.68,0
55,treatment,pre_test,2015-01-26,174.88,0
55,treatment,pre_test,2015-01-27,106.47,0
55,treatment,pre_test,2015-01-28,90.91,0
55,treatment,pre_test,2015-01-29,112.8,0
55,treatment,pre_test,2015-01-30,53.95,0
55,treatment,pre_test,2015-01-31,124.64,0
55,treatment,pre_test,2015-02-01,54.43,0
55,treatment,pre_test,2015-02-02,153.08,0
55,treatment,pre_test,2015-02-03,148.27,0
55,treatment,pre_test,2015-02-04,165.45,0
55,treatment,pre_test,2015-02-05,171.71,0
55,treatment,pre_test,2015-02-06,105.7,0
55,treatment,pre_test,2015-02-07,89.39,0
55,treatment,pre_test,2015-02-08,89.77,0
55,treatment,pre_test,2015-02-09,185.96,0
55,treatment,pre_test,2015-02-10,192.41,0
55,treatment,pre_test,2015-02-11,130.71,0
55,treatment,pre_test,2015-02-12,125.56,0
55,treatment,pre_test,2015-02-13,114.62,0
55,treatment,pre_test,2015-02-14,103.58,0
55,treatment,pre_test,2015-02-15,80.9,0
55,treatment,test,2015-02-16,198.03,9.97
55,treatment,test,2015-02-17,120.91,6.21
55,treatment,test,2015-02-18,135.43,6.93
55,treatment,test,2015-02-19,152.42,7.66
55,treatment,test,2015-02-20,104.78,5.24
55,treatment,test,2015-02-21,126.45,6.31
55,treatment,test,2015-02-22,86.58,4.23
55,treatment,test,2015-02-23,192.15,9.55
55,treatment,test,2015-02-24,181.15,8.88
55,treatment,test,2015-02-25,227.34,11.41
55,treatment,test,2015-02-26,260.35,12.89
55,treatment,test,2015-02-27,70.42,3.59
55,treatment,test,2015-02-28,125.2,6.49
55,treatment,test,2015-03-01,108.28,5.43
55,treatment,test,2015-03-02,213.36,10.55
55,treatment,test,2015-03-03,191.83,9.86
55,treatment,test,2015-03-04,278.33,14.29
55,treatment,test,2015-03-05,238.87,12.14
55,treatment,test,2015-03-06,172.16,8.49
55,treatment,test,2015-03-07,133.08,6.67
55,treatment,test,2015-03-08,98.01,4.84
55,treatment,test,2015-03-09,340.92,17.18
55,treatment,test,2015-03-10,176.82,9
55,treatment,test,2015-03-11,147.02,7.53
55,treatment,test,2015-03-12,269.64,13.6
55,treatment,test,2015-03-13,160.25,7.96
55,treatment,test,2015-03-14,166.94,8.38
55,treatment,test,2015-03-15,123.66,6.11
55,treatment,post_test,2015-03-16,213.65,0
55,treatment,post_test,2015-03-17,201.45,0
55,treatment,post_test,2015-03-18,182.62,0
55,treatment,post_test,2015-03-19,170.2,0
55,treatment,post_test,2015-03-20,157.69,0
55,treatment,post_test,2015-03-21,72.53,0
55,treatment,post_test,2015-03-22,92.65,0
55,treatment,post_test,2015-03-23,166.06,0
55,treatment,post_test,2015-03-24,233.31,0
55,treatment,post_test,2015-03-25,194.02,0
55,treatment,post_test,2015-03-26,201.42,0
55,treatment,post_test,2015-03-27,235.83,0
55,treatment,post_test,2015-03-28,54.1,0
55,treatment,post_test,2015-03-29,95,0
55,treatment,post_test,2015-03-30,143.01,0
55,treatment,post_test,2015-03-31,273.36,0
55,treatment,post_test,2015-04-01,267.47,0
55,treatment,post_test,2015-04-02,385.4,0
55,treatment,post_test,2015-04-03,214.08,0
55,treatment,post_test,2015-04-04,103.95,0
55,treatment,post_test,2015-04-05,166.89,0
55,treatment,post_test,2015-04-06,293.07,0
55,treatment,post_test,2015-04-07,231.06,0
56,control,pre_test,2015-01-05,95.92,0
56,control,pre_test,2015-01-06,168.69,0
56,control,pre_test,2015-01-07,193.75,0
56,control,pre_test,2015-01-08,194.71,0
56,control,pre_test,2015-01-09,92.94,0
56,control,pre_test,2015-01-10,44.24,0
56,control,pre_test,2015-01-11,69.15,0
56,control,pre_test,2015-01-12,114.16,0
56,control,pre_test,2015-01-13,139.65,0
56,control,pre_test,2015-01-14,160.38,0
56,control,pre_test,2015-01-15,171.21,0
56,control,pre_test,2015-01-16,106.25,0
56,control,pre_test,2015-01-17,61,0
56,control,pre_test,2015-01-18,40.86,0
56,control,pre_test,2015-01-19,189.87,0
56,control,pre_test,2015-01-20,211.38,0
56,control,pre_test,2015-01-21,176.1,0
56,control,pre_test,2015-01-22,109.27,0
56,control,pre_test,2015-01-23,146.37,0
56,control,pre_test,2015-01-24,47.26,0
56,control,pre_test,2015-01-25,121.33,0
56,control,pre_test,2015-01-26,111.28,0
56,control,pre_test,2015-01-27,79.85,0
56,control,pre_test,2015-01-28,160.42,0
56,control,pre_test,2015-01-29,155.77,0
56,control,pre_test,2015-01-30,37.77,0
56,control,pre_test,2015-01-31,10.84,0
56,control,pre_test,2015-02-01,48.99,0
56,control,pre_test,2015-02-02,109.35,0
56,control,pre_test,2015-02-03,214.16,0
56,control,pre_test,2015-02-04,143.39,0
56,control,pre_test,2015-02-05,99.7,0
56,control,pre_test,2015-02-06,133.52,0
56,control,pre_test,2015-02-07,67.05,0
56,control,pre_test,2015-02-08,56.11,0
56,control,pre_test,2015-02-09,157.78,0
56,control,pre_test,2015-02-10,147.13,0
56,control,pre_test,2015-02-11,210.28,0
56,control,pre_test,2015-02-12,159.79,0
56,control,pre_test,2015-02-13,160.46,0
56,control,pre_test,2015-02-14,103.58,0
56,control,pre_test,2015-02-15,69.35,0
56,control,test,2015-02-16,156.68,0
56,control,test,2015-02-17,134.01,0
56,control,test,2015-02-18,128.72,0
56,control,test,2015-02-19,141,0
56,control,test,2015-02-20,70.79,0
56,control,test,2015-02-21,100.69,0
56,control,test,2015-02-22,95.15,0
56,control,test,2015-02-23,149.28,0
56,control,test,2015-02-24,131.89,0
56,control,test,2015-02-25,168.52,0
56,control,test,2015-02-26,138.98,0
56,control,test,2015-02-27,145.6,0
56,control,test,2015-02-28,66.99,0
56,control,test,2015-03-01,73.38,0
56,control,test,2015-03-02,202.57,0
56,control,test,2015-03-03,221.86,0
56,control,test,2015-03-04,204.16,0
56,control,test,2015-03-05,149.05,0
56,control,test,2015-03-06,105.99,0
56,control,test,2015-03-07,87.62,0
56,control,test,2015-03-08,50.26,0
56,control,test,2015-03-09,119.82,0
56,control,test,2015-03-10,297.53,0
56,control,test,2015-03-11,177.92,0
56,control,test,2015-03-12,210.49,0
56,control,test,2015-03-13,128.05,0
56,control,test,2015-03-14,109.25,0
56,control,test,2015-03-15,109.66,0
56,control,post_test,2015-03-16,187.76,0
56,control,post_test,2015-03-17,201.45,0
56,control,post_test,2015-03-18,221.76,0
56,control,post_test,2015-03-19,202.93,0
56,control,post_test,2015-03-20,197.1,0
56,control,post_test,2015-03-21,39.56,0
56,control,post_test,2015-03-22,145.6,0
56,control,post_test,2015-03-23,225.84,0
56,control,post_test,2015-03-24,173.32,0
56,control,post_test,2015-03-25,180.64,0
56,control,post_test,2015-03-26,261.86,0
56,control,post_test,2015-03-27,229.1,0
56,control,post_test,2015-03-28,74.38,0
56,control,post_test,2015-03-29,74.64,0
56,control,post_test,2015-03-30,177.06,0
56,control,post_test,2015-03-31,191.35,0
56,control,post_test,2015-04-01,260.6,0
56,control,post_test,2015-04-02,323.45,0
56,control,post_test,2015-04-03,221,0
56,control,post_test,2015-04-04,124.73,0
56,control,post_test,2015-04-05,208.61,0
56,control,post_test,2015-04-06,279.11,0
56,control,post_test,2015-04-07,273.08,0
57,treatment,pre_test,2015-01-05,201.42,0
57,treatment,pre_test,2015-01-06,130.14,0
57,treatment,pre_test,2015-01-07,101.72,0
57,treatment,pre_test,2015-01-08,87.61,0
57,treatment,pre_test,2015-01-09,88.05,0
57,treatment,pre_test,2015-01-10,83.57,0
57,treatment,pre_test,2015-01-11,24.7,0
57,treatment,pre_test,2015-01-12,168.77,0
57,treatment,pre_test,2015-01-13,139.65,0
57,treatment,pre_test,2015-01-14,75.18,0
57,treatment,pre_test,2015-01-15,161.14,0
57,treatment,pre_test,2015-01-16,141.67,0
57,treatment,pre_test,2015-01-17,15.25,0
57,treatment,pre_test,2015-01-18,86.83,0
57,treatment,pre_test,2015-01-19,143.68,0
57,treatment,pre_test,2015-01-20,139.2,0
57,treatment,pre_test,2015-01-21,56.97,0
57,treatment,pre_test,2015-01-22,130.09,0
57,treatment,pre_test,2015-01-23,120.23,0
57,treatment,pre_test,2015-01-24,78.77,0
57,treatment,pre_test,2015-01-25,52.76,0
57,treatment,pre_test,2015-01-26,174.88,0
57,treatment,pre_test,2015-01-27,95.82,0
57,treatment,pre_test,2015-01-28,165.77,0
57,treatment,pre_test,2015-01-29,107.43,0
57,treatment,pre_test,2015-01-30,48.55,0
57,treatment,pre_test,2015-01-31,97.54,0
57,treatment,pre_test,2015-02-01,27.22,0
57,treatment,pre_test,2015-02-02,87.47,0
57,treatment,pre_test,2015-02-03,115.31,0
57,treatment,pre_test,2015-02-04,71.7,0
57,treatment,pre_test,2015-02-05,193.87,0
57,treatment,pre_test,2015-02-06,122.39,0
57,treatment,pre_test,2015-02-07,27.94,0
57,treatment,pre_test,2015-02-08,67.33,0
57,treatment,pre_test,2015-02-09,219.77,0
57,treatment,pre_test,2015-02-10,169.77,0
57,treatment,pre_test,2015-02-11,113.67,0
57,treatment,pre_test,2015-02-12,102.72,0
57,treatment,pre_test,2015-02-13,85.97,0
57,treatment,pre_test,2015-02-14,46.04,0
57,treatment,pre_test,2015-02-15,28.9,0
57,treatment,test,2015-02-16,270,13.75
57,treatment,test,2015-02-17,166.23,8.28
57,treatment,test,2015-02-18,225.19,11.44
57,treatment,test,2015-02-19,111.81,5.57
57,treatment,test,2015-02-20,143.2,6.99
57,treatment,test,2015-02-21,91.31,4.56
57,treatment,test,2015-02-22,90.98,4.58
57,treatment,test,2015-02-23,241.7,12.38
57,treatment,test,2015-02-24,273.59,13.49
57,treatment,test,2015-02-25,222.45,11.05
57,treatment,test,2015-02-26,223.02,11.1
57,treatment,test,2015-02-27,209.65,10.42
57,treatment,test,2015-02-28,72.42,3.61
57,treatment,test,2015-03-01,43.74,2.17
57,treatment,test,2015-03-02,194.46,9.82
57,treatment,test,2015-03-03,234.46,12.05
57,treatment,test,2015-03-04,303.16,15.39
57,treatment,test,2015-03-05,368.46,18.39
57,treatment,test,2015-03-06,158.47,7.76
57,treatment,test,2015-03-07,102.52,5.19
57,treatment,test,2015-03-08,90.84,4.47
57,treatment,test,2015-03-09,236.93,11.95
57,treatment,test,2015-03-10,222.45,11.25
57,treatment,test,2015-03-11,133.25,6.78
57,treatment,test,2015-03-12,242.42,12.09
57,treatment,test,2015-03-13,141.66,7.21
57,treatment,test,2015-03-14,160.3,7.99
57,treatment,test,2015-03-15,49.2,2.29
57,treatment,post_test,2015-03-16,252.5,0
57,treatment,post_test,2015-03-17,259.93,0
57,treatment,post_test,2015-03-18,241.33,0
57,treatment,post_test,2015-03-19,281.49,0
57,treatment,post_test,2015-03-20,210.25,0
57,treatment,post_test,2015-03-21,105.5,0
57,treatment,post_test,2015-03-22,191.93,0
57,treatment,post_test,2015-03-23,239.12,0
57,treatment,post_test,2015-03-24,79.99,0
57,treatment,post_test,2015-03-25,227.47,0
57,treatment,post_test,2015-03-26,201.42,0
57,treatment,post_test,2015-03-27,148.24,0
57,treatment,post_test,2015-03-28,54.1,0
57,treatment,post_test,2015-03-29,13.57,0
57,treatment,post_test,2015-03-30,95.34,0
57,treatment,post_test,2015-03-31,164.02,0
57,treatment,post_test,2015-04-01,219.46,0
57,treatment,post_test,2015-04-02,502.39,0
57,treatment,post_test,2015-04-03,179.55,0
57,treatment,post_test,2015-04-04,138.6,0
57,treatment,post_test,2015-04-05,118.22,0
57,treatment,post_test,2015-04-06,307.03,0
57,treatment,post_test,2015-04-07,266.07,0
58,control,pre_test,2015-01-05,119.9,0
58,control,pre_test,2015-01-06,139.78,0
58,control,pre_test,2015-01-07,135.62,0
58,control,pre_test,2015-01-08,136.29,0
58,control,pre_test,2015-01-09,102.72,0
58,control,pre_test,2015-01-10,34.41,0
58,control,pre_test,2015-01-11,24.7,0
58,control,pre_test,2015-01-12,104.23,0
58,control,pre_test,2015-01-13,129.68,0
58,control,pre_test,2015-01-14,100.24,0
58,control,pre_test,2015-01-15,80.57,0
58,control,pre_test,2015-01-16,65.78,0
58,control,pre_test,2015-01-17,116.92,0
58,control,pre_test,2015-01-18,40.86,0
58,control,pre_test,2015-01-19,107.76,0
58,control,pre_test,2015-01-20,56.71,0
58,control,pre_test,2015-01-21,170.92,0
58,control,pre_test,2015-01-22,109.27,0
58,control,pre_test,2015-01-23,83.64,0
58,control,pre_test,2015-01-24,115.53,0
58,control,pre_test,2015-01-25,89.68,0
58,control,pre_test,2015-01-26,169.58,0
58,control,pre_test,2015-01-27,138.41,0
58,control,pre_test,2015-01-28,112.29,0
58,control,pre_test,2015-01-29,107.43,0
58,control,pre_test,2015-01-30,37.77,0
58,control,pre_test,2015-01-31,54.19,0
58,control,pre_test,2015-02-01,59.87,0
58,control,pre_test,2015-02-02,125.74,0
58,control,pre_test,2015-02-03,104.33,0
58,control,pre_test,2015-02-04,182,0
58,control,pre_test,2015-02-05,149.56,0
58,control,pre_test,2015-02-06,89.01,0
58,control,pre_test,2015-02-07,83.81,0
58,control,pre_test,2015-02-08,84.17,0
58,control,pre_test,2015-02-09,169.05,0
58,control,pre_test,2015-02-10,147.13,0
58,control,pre_test,2015-02-11,142.08,0
58,control,pre_test,2015-02-12,194.04,0
58,control,pre_test,2015-02-13,200.58,0
58,control,pre_test,2015-02-14,34.52,0
58,control,pre_test,2015-02-15,57.79,0
58,control,test,2015-02-16,162.48,0
58,control,test,2015-02-17,128.19,0
58,control,test,2015-02-18,157.98,0
58,control,test,2015-02-19,170.37,0
58,control,test,2015-02-20,141.57,0
58,control,test,2015-02-21,59.23,0
58,control,test,2015-02-22,95.15,0
58,control,test,2015-02-23,107.47,0
58,control,test,2015-02-24,251.77,0
58,control,test,2015-02-25,150.47,0
58,control,test,2015-02-26,108.76,0
58,control,test,2015-02-27,169.86,0
58,control,test,2015-02-28,103.54,0
58,control,test,2015-03-01,48.92,0
58,control,test,2015-03-02,178.02,0
58,control,test,2015-03-03,160.23,0
58,control,test,2015-03-04,235.09,0
58,control,test,2015-03-05,167.69,0
58,control,test,2015-03-06,199.51,0
58,control,test,2015-03-07,118.91,0
58,control,test,2015-03-08,182.19,0
58,control,test,2015-03-09,138.75,0
58,control,test,2015-03-10,120.28,0
58,control,test,2015-03-11,127.09,0
58,control,test,2015-03-12,312.55,0
58,control,test,2015-03-13,160.07,0
58,control,test,2015-03-14,64.27,0
58,control,test,2015-03-15,96.76,0
58,control,post_test,2015-03-16,174.81,0
58,control,post_test,2015-03-17,149.46,0
58,control,post_test,2015-03-18,286.99,0
58,control,post_test,2015-03-19,183.29,0
58,control,post_test,2015-03-20,203.68,0
58,control,post_test,2015-03-21,92.32,0
58,control,post_test,2015-03-22,112.51,0
58,control,post_test,2015-03-23,332.11,0
58,control,post_test,2015-03-24,299.98,0
58,control,post_test,2015-03-25,173.94,0
58,control,post_test,2015-03-26,174.57,0
58,control,post_test,2015-03-27,60.64,0
58,control,post_test,2015-03-28,33.81,0
58,control,post_test,2015-03-30,177.06,0
58,control,post_test,2015-03-31,205.01,0
58,control,post_test,2015-04-01,171.46,0
58,control,post_test,2015-04-02,474.86,0
58,control,post_test,2015-04-03,234.81,0
58,control,post_test,2015-04-04,90.1,0
58,control,post_test,2015-04-05,139.08,0
58,control,post_test,2015-04-06,320.99,0
58,control,post_test,2015-04-07,315.08,0
59,treatment,pre_test,2015-01-05,134.28,0
59,treatment,pre_test,2015-01-06,125.31,0
59,treatment,pre_test,2015-01-07,116.25,0
59,treatment,pre_test,2015-01-08,126.56,0
59,treatment,pre_test,2015-01-09,102.72,0
59,treatment,pre_test,2015-01-10,54.07,0
59,treatment,pre_test,2015-01-11,49.4,0
59,treatment,pre_test,2015-01-12,124.1,0
59,treatment,pre_test,2015-01-13,74.82,0
59,treatment,pre_test,2015-01-14,150.34,0
59,treatment,pre_test,2015-01-15,100.72,0
59,treatment,pre_test,2015-01-16,116.37,0
59,treatment,pre_test,2015-01-17,76.26,0
59,treatment,pre_test,2015-01-18,66.4,0
59,treatment,pre_test,2015-01-19,133.42,0
59,treatment,pre_test,2015-01-20,113.42,0
59,treatment,pre_test,2015-01-21,93.23,0
59,treatment,pre_test,2015-01-22,156.1,0
59,treatment,pre_test,2015-01-23,99.32,0
59,treatment,pre_test,2015-01-24,47.26,0
59,treatment,pre_test,2015-01-25,47.48,0
59,treatment,pre_test,2015-01-26,79.49,0
59,treatment,pre_test,2015-01-27,196.97,0
59,treatment,pre_test,2015-01-28,64.17,0
59,treatment,pre_test,2015-01-29,139.65,0
59,treatment,pre_test,2015-01-30,53.95,0
59,treatment,pre_test,2015-01-31,70.46,0
59,treatment,pre_test,2015-02-01,81.65,0
59,treatment,pre_test,2015-02-02,136.69,0
59,treatment,pre_test,2015-02-03,93.35,0
59,treatment,pre_test,2015-02-04,143.39,0
59,treatment,pre_test,2015-02-05,166.17,0
59,treatment,pre_test,2015-02-06,105.7,0
59,treatment,pre_test,2015-02-07,83.81,0
59,treatment,pre_test,2015-02-08,50.5,0
59,treatment,pre_test,2015-02-09,146.51,0
59,treatment,pre_test,2015-02-10,124.5,0
59,treatment,pre_test,2015-02-11,204.59,0
59,treatment,pre_test,2015-02-12,91.31,0
59,treatment,pre_test,2015-02-13,103.15,0
59,treatment,pre_test,2015-02-14,80.57,0
59,treatment,pre_test,2015-02-15,63.56,0
59,treatment,test,2015-02-16,181.59,8.94
59,treatment,test,2015-02-17,224.2,11.39
59,treatment,test,2015-02-18,137.12,6.93
59,treatment,test,2015-02-19,214.2,10.79
59,treatment,test,2015-02-20,145.8,7.34
59,treatment,test,2015-02-21,84.79,4.21
59,treatment,test,2015-02-22,48,2.47
59,treatment,test,2015-02-23,144.38,7.07
59,treatment,test,2015-02-24,186.37,9.23
59,treatment,test,2015-02-25,185.54,9.27
59,treatment,test,2015-02-26,235.06,11.81
59,treatment,test,2015-02-27,121.76,6.11
59,treatment,test,2015-02-28,84.71,4.33
59,treatment,test,2015-03-01,96.8,4.71
59,treatment,test,2015-03-02,222.17,11.27
59,treatment,test,2015-03-03,250.8,12.41
59,treatment,test,2015-03-04,229.12,11.36
59,treatment,test,2015-03-05,148.96,7.36
59,treatment,test,2015-03-06,132.92,6.65
59,treatment,test,2015-03-07,157.19,7.79
59,treatment,test,2015-03-08,118.91,5.95
59,treatment,test,2015-03-09,250.17,12.7
59,treatment,test,2015-03-10,284.22,14.25
59,treatment,test,2015-03-11,212.57,10.54
59,treatment,test,2015-03-12,149.46,7.56
59,treatment,test,2015-03-13,143.46,7.21
59,treatment,test,2015-03-14,97.43,4.95
59,treatment,test,2015-03-15,95.07,4.97
59,treatment,post_test,2015-03-16,200.7,0
59,treatment,post_test,2015-03-17,220.95,0
59,treatment,post_test,2015-03-18,182.62,0
59,treatment,post_test,2015-03-19,183.29,0
59,treatment,post_test,2015-03-20,137.97,0
59,treatment,post_test,2015-03-21,59.34,0
59,treatment,post_test,2015-03-22,33.09,0
59,treatment,post_test,2015-03-23,152.77,0
59,treatment,post_test,2015-03-24,179.99,0
59,treatment,post_test,2015-03-25,260.92,0
59,treatment,post_test,2015-03-26,201.42,0
59,treatment,post_test,2015-03-27,148.24,0
59,treatment,post_test,2015-03-28,81.15,0
59,treatment,post_test,2015-03-29,67.86,0
59,treatment,post_test,2015-03-30,156.63,0
59,treatment,post_test,2015-03-31,246.03,0
59,treatment,post_test,2015-04-01,212.6,0
59,treatment,post_test,2015-04-02,488.62,0
59,treatment,post_test,2015-04-03,234.81,0
59,treatment,post_test,2015-04-04,152.46,0
59,treatment,post_test,2015-04-05,104.31,0
59,treatment,post_test,2015-04-06,251.21,0
59,treatment,post_test,2015-04-07,196.05,0
60,control,pre_test,2015-01-05,76.73,0
60,control,pre_test,2015-01-06,154.24,0
60,control,pre_test,2015-01-07,184.06,0
60,control,pre_test,2015-01-08,126.56,0
60,control,pre_test,2015-01-09,107.62,0
60,control,pre_test,2015-01-10,39.33,0
60,control,pre_test,2015-01-11,64.22,0
60,control,pre_test,2015-01-12,59.56,0
60,control,pre_test,2015-01-13,94.76,0
60,control,pre_test,2015-01-14,100.24,0
60,control,pre_test,2015-01-15,110.79,0
60,control,pre_test,2015-01-16,91.07,0
60,control,pre_test,2015-01-17,81.33,0
60,control,pre_test,2015-01-18,66.4,0
60,control,pre_test,2015-01-19,153.94,0
60,control,pre_test,2015-01-20,134.04,0
60,control,pre_test,2015-01-21,82.87,0
60,control,pre_test,2015-01-22,202.94,0
60,control,pre_test,2015-01-23,146.37,0
60,control,pre_test,2015-01-24,47.26,0
60,control,pre_test,2015-01-25,36.93,0
60,control,pre_test,2015-01-26,185.47,0
60,control,pre_test,2015-01-27,207.61,0
60,control,pre_test,2015-01-28,101.6,0
60,control,pre_test,2015-01-29,118.17,0
60,control,pre_test,2015-01-30,37.77,0
60,control,pre_test,2015-01-31,32.51,0
60,control,pre_test,2015-02-01,81.65,0
60,control,pre_test,2015-02-02,131.21,0
60,control,pre_test,2015-02-03,109.83,0
60,control,pre_test,2015-02-04,220.6,0
60,control,pre_test,2015-02-05,155.09,0
60,control,pre_test,2015-02-06,144.64,0
60,control,pre_test,2015-02-07,94.98,0
60,control,pre_test,2015-02-08,78.55,0
60,control,pre_test,2015-02-09,112.71,0
60,control,pre_test,2015-02-10,175.43,0
60,control,pre_test,2015-02-11,193.23,0
60,control,pre_test,2015-02-12,102.72,0
60,control,pre_test,2015-02-13,68.77,0
60,control,pre_test,2015-02-14,28.78,0
60,control,pre_test,2015-02-15,69.35,0
60,control,test,2015-02-16,162.48,0
60,control,test,2015-02-17,168.98,0
60,control,test,2015-02-18,152.12,0
60,control,test,2015-02-19,93.99,0
60,control,test,2015-02-20,117.98,0
60,control,test,2015-02-21,47.39,0
60,control,test,2015-02-22,59.47,0
60,control,test,2015-02-23,185.09,0
60,control,test,2015-02-24,269.76,0
60,control,test,2015-02-25,66.2,0
60,control,test,2015-02-26,132.94,0
60,control,test,2015-02-27,139.53,0
60,control,test,2015-02-28,60.91,0
60,control,test,2015-03-01,61.15,0
60,control,test,2015-03-02,116.63,0
60,control,test,2015-03-03,129.41,0
60,control,test,2015-03-04,204.16,0
60,control,test,2015-03-05,173.89,0
60,control,test,2015-03-06,180.8,0
60,control,test,2015-03-07,75.1,0
60,control,test,2015-03-08,106.8,0
60,control,test,2015-03-09,189.19,0
60,control,test,2015-03-10,183.59,0
60,control,test,2015-03-11,114.37,0
60,control,test,2015-03-12,216.87,0
60,control,test,2015-03-13,243.29,0
60,control,test,2015-03-14,57.83,0
60,control,test,2015-03-15,129.01,0
60,control,post_test,2015-03-16,200.7,0
60,control,post_test,2015-03-17,233.94,0
60,control,post_test,2015-03-18,241.33,0
60,control,post_test,2015-03-19,176.75,0
60,control,post_test,2015-03-20,210.25,0
60,control,post_test,2015-03-21,39.56,0
60,control,post_test,2015-03-22,79.42,0
60,control,post_test,2015-03-23,185.98,0
60,control,post_test,2015-03-24,146.66,0
60,control,post_test,2015-03-25,234.15,0
60,control,post_test,2015-03-26,114.14,0
60,control,post_test,2015-03-27,141.5,0
60,control,post_test,2015-03-28,40.57,0
60,control,post_test,2015-03-29,54.29,0
60,control,post_test,2015-03-30,183.88,0
60,control,post_test,2015-03-31,177.68,0
60,control,post_test,2015-04-01,137.17,0
60,control,post_test,2015-04-02,247.75,0
60,control,post_test,2015-04-03,158.83,0
60,control,post_test,2015-04-04,83.16,0
60,control,post_test,2015-04-05,48.68,0
60,control,post_test,2015-04-06,300.05,0
60,control,post_test,2015-04-07,210.05,0
61,treatment,pre_test,2015-01-05,129.49,0
61,treatment,pre_test,2015-01-06,173.51,0
61,treatment,pre_test,2015-01-07,145.31,0
61,treatment,pre_test,2015-01-08,141.17,0
61,treatment,pre_test,2015-01-09,88.05,0
61,treatment,pre_test,2015-01-10,29.49,0
61,treatment,pre_test,2015-01-11,54.33,0
61,treatment,pre_test,2015-01-12,124.1,0
61,treatment,pre_test,2015-01-13,109.73,0
61,treatment,pre_test,2015-01-14,115.26,0
61,treatment,pre_test,2015-01-15,100.72,0
61,treatment,pre_test,2015-01-16,40.48,0
61,treatment,pre_test,2015-01-17,45.75,0
61,treatment,pre_test,2015-01-18,56.18,0
61,treatment,pre_test,2015-01-19,102.63,0
61,treatment,pre_test,2015-01-20,72.18,0
61,treatment,pre_test,2015-01-21,222.72,0
61,treatment,pre_test,2015-01-22,135.29,0
61,treatment,pre_test,2015-01-23,109.77,0
61,treatment,pre_test,2015-01-24,42.02,0
61,treatment,pre_test,2015-01-25,58.03,0
61,treatment,pre_test,2015-01-26,143.09,0
61,treatment,pre_test,2015-01-27,111.79,0
61,treatment,pre_test,2015-01-28,133.69,0
61,treatment,pre_test,2015-01-29,59.08,0
61,treatment,pre_test,2015-01-30,70.14,0
61,treatment,pre_test,2015-01-31,37.93,0
61,treatment,pre_test,2015-02-01,65.32,0
61,treatment,pre_test,2015-02-02,87.47,0
61,treatment,pre_test,2015-02-03,93.35,0
61,treatment,pre_test,2015-02-04,110.31,0
61,treatment,pre_test,2015-02-05,127.4,0
61,treatment,pre_test,2015-02-06,116.82,0
61,treatment,pre_test,2015-02-07,72.64,0
61,treatment,pre_test,2015-02-08,44.89,0
61,treatment,pre_test,2015-02-09,129.6,0
61,treatment,pre_test,2015-02-10,147.13,0
61,treatment,pre_test,2015-02-11,73.88,0
61,treatment,pre_test,2015-02-12,136.97,0
61,treatment,pre_test,2015-02-13,85.97,0
61,treatment,pre_test,2015-02-14,51.79,0
61,treatment,pre_test,2015-02-15,40.45,0
61,treatment,test,2015-02-16,180.84,8.94
61,treatment,test,2015-02-17,173.25,8.97
61,treatment,test,2015-02-18,133.04,6.59
61,treatment,test,2015-02-19,199.46,10.09
61,treatment,test,2015-02-20,124.04,6.29
61,treatment,test,2015-02-21,87.62,4.21
61,treatment,test,2015-02-22,53.02,2.47
61,treatment,test,2015-02-23,144.04,7.07
61,treatment,test,2015-02-24,163.18,8.17
61,treatment,test,2015-02-25,226.48,11.41
61,treatment,test,2015-02-26,231.77,11.45
61,treatment,test,2015-02-27,240.28,11.86
61,treatment,test,2015-02-28,114.72,5.77
61,treatment,test,2015-03-01,56.43,2.9
61,treatment,test,2015-03-02,229.41,11.64
61,treatment,test,2015-03-03,203.72,10.22
61,treatment,test,2015-03-04,205.28,10.26
61,treatment,test,2015-03-05,241.43,12.14
61,treatment,test,2015-03-06,172.71,8.86
61,treatment,test,2015-03-07,73.39,3.71
61,treatment,test,2015-03-08,53.07,2.61
61,treatment,test,2015-03-09,266.86,13.07
61,treatment,test,2015-03-10,223.29,11.25
61,treatment,test,2015-03-11,279.93,13.93
61,treatment,test,2015-03-12,150.15,7.56
61,treatment,test,2015-03-13,122.17,6.07
61,treatment,test,2015-03-14,67.3,3.43
61,treatment,test,2015-03-15,104.63,5.35
61,treatment,post_test,2015-03-16,181.28,0
61,treatment,post_test,2015-03-17,279.43,0
61,treatment,post_test,2015-03-18,208.72,0
61,treatment,post_test,2015-03-19,242.22,0
61,treatment,post_test,2015-03-20,157.69,0
61,treatment,post_test,2015-03-21,92.32,0
